year,state,state_po,state_fips,state_cen,state_ic,stage,special,candidate,party_detailed,writein,candidatevotes,totalvotes,unofficial,party_simplified
1978,MASSACHUSETTS,MA,25,14,3,gen,FALSE,PAUL E. TSONGAS,DEMOCRAT,FALSE,1093283,1985700,FALSE,DEMOCRAT
1978,MASSACHUSETTS,MA,25,14,3,gen,FALSE,EDWARD W. BROOKE,REPUBLICAN,FALSE,890584,1985700,FALSE,REPUBLICAN
1978,MICHIGAN,MI,26,34,23,gen,FALSE,CARL LEVIN,DEMOCRAT,FALSE,1484193,2846630,FALSE,DEMOCRAT
1978,MICHIGAN,MI,26,34,23,gen,FALSE,ROBERT P. GRIFFIN,REPUBLICAN,FALSE,1362165,2846630,FALSE,REPUBLICAN
1978,MICHIGAN,MI,26,34,23,gen,FALSE,SCATTER,,FALSE,272,2846630,FALSE,OTHER
1978,MINNESOTA,MN,27,41,33,gen,TRUE,BOB SHORT,DEMOCRAT,FALSE,538675,1558376,FALSE,DEMOCRAT
1978,MINNESOTA,MN,27,41,33,gen,TRUE,PAUL HELM,AMERICAN,FALSE,45402,1558376,FALSE,OTHER
1978,MINNESOTA,MN,27,41,33,gen,FALSE,BRIAN JOHN COYLE,PUBLIC INTEREST INDEPENDENT,FALSE,8083,1580622,FALSE,OTHER
1978,MINNESOTA,MN,27,41,33,gen,TRUE,DAVID DURENBERGER,REPUBLICAN,FALSE,957908,1558376,FALSE,REPUBLICAN
1978,MINNESOTA,MN,27,41,33,gen,FALSE,JEAN T. BRUST,WORKERS,FALSE,3891,1580622,FALSE,OTHER
1978,MINNESOTA,MN,27,41,33,gen,FALSE,WENDELL ANDERSON,DEMOCRAT,FALSE,638375,1580622,FALSE,DEMOCRAT
1978,MINNESOTA,MN,27,41,33,gen,FALSE,SAL CARLONE,AMERICAN,FALSE,23261,1580622,FALSE,OTHER
1978,MINNESOTA,MN,27,41,33,gen,FALSE,LEONARD RICHARDS,LIBERTARIAN,FALSE,2992,1580622,FALSE,LIBERTARIAN
1978,MINNESOTA,MN,27,41,33,gen,TRUE,FREDERICK HEWITT,LIBERTARIAN,FALSE,4116,1558376,FALSE,LIBERTARIAN
1978,MINNESOTA,MN,27,41,33,gen,FALSE,WILLIAM PETERSON,SOCIALIST WORKERS,FALSE,9856,1580622,FALSE,OTHER
1978,MINNESOTA,MN,27,41,33,gen,TRUE,NA,NA,TRUE,878,1558376,FALSE,OTHER
1978,MINNESOTA,MN,27,41,33,gen,TRUE,CHRISTINE FRANK,SOCIALIST,FALSE,11397,1558376,FALSE,OTHER
1978,MINNESOTA,MN,27,41,33,gen,FALSE,NA,NA,TRUE,72,1580622,FALSE,OTHER
1978,MINNESOTA,MN,27,41,33,gen,FALSE,RUDOLPH E. BOSCHWITZ,REPUBLICAN,FALSE,894092,1580622,FALSE,REPUBLICAN
1978,MISSISSIPPI,MS,28,64,46,gen,FALSE,MAURICE DANTIN,DEMOCRAT,FALSE,187541,590236,FALSE,DEMOCRAT
1978,MISSISSIPPI,MS,28,64,46,gen,FALSE,JAMES CHARLES EVERS,INDEPENDENT,FALSE,133646,590236,FALSE,OTHER
1978,MISSISSIPPI,MS,28,64,46,gen,FALSE,HENRY JAY KIRKSEY,INDEPENDENT,FALSE,1747,590236,FALSE,OTHER
1978,MISSISSIPPI,MS,28,64,46,gen,FALSE,THAD COCHRAN,REPUBLICAN,FALSE,267302,590236,FALSE,REPUBLICAN
1978,MONTANA,MT,30,81,64,gen,FALSE,MAX BAUCUS,DEMOCRAT,FALSE,160353,287942,FALSE,DEMOCRAT
1978,MONTANA,MT,30,81,64,gen,FALSE,LARRY WILLIAMS,REPUBLICAN,FALSE,127589,287942,FALSE,REPUBLICAN
1978,NEBRASKA,NE,31,46,35,gen,FALSE,DONALD EUGENE SHASTEN,REPUBLICAN,FALSE,159706,493802,FALSE,REPUBLICAN
1978,NEBRASKA,NE,31,46,35,gen,FALSE,JAMES J. EXON,DEMOCRAT,FALSE,334096,493802,FALSE,DEMOCRAT
1978,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,CRAIG FRANKLIN,LIBERTARIAN,FALSE,2070,263760,FALSE,LIBERTARIAN
1978,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,GORDON J. HUMPHREY,REPUBLICAN,FALSE,133745,263760,FALSE,REPUBLICAN
1978,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,THOMAS J. MCINTYRE,DEMOCRAT,FALSE,127945,263760,FALSE,DEMOCRAT
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,JACK MOYERS,INDEPENDENT,FALSE,3809,1957515,FALSE,OTHER
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,JEFFREY BELL,REPUBLICAN,FALSE,844200,1957515,FALSE,REPUBLICAN
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,BILL BRADLEY,DEMOCRAT,FALSE,1082960,1957515,FALSE,DEMOCRAT
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,ROBERT BROWN,LABOR,FALSE,3656,1957515,FALSE,OTHER
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,J. M. CARTER JR. ,INDEPENDENT,FALSE,3618,1957515,FALSE,OTHER
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,HERBERT HARRY SHAW,INDEPENDENT,FALSE,4736,1957515,FALSE,OTHER
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,WILLIAM R. THORN,INDEPENDENT,FALSE,2776,1957515,FALSE,OTHER
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,JASPER C. GOULD,INDEPENDENT,FALSE,2955,1957515,FALSE,OTHER
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,ALICE CONNER,INDEPENDENT,FALSE,2384,1957515,FALSE,OTHER
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,PAUL FERGUSON,INDEPENDENT,FALSE,2604,1957515,FALSE,OTHER
1978,NEW JERSEY,NJ,34,22,12,gen,FALSE,BILL GAHRES,INDEPENDENT,FALSE,3817,1957515,FALSE,OTHER
1978,NEW MEXICO,NM,35,85,66,gen,FALSE,TONEY ANAYA,DEMOCRAT,FALSE,160045,343487,FALSE,DEMOCRAT
1978,NEW MEXICO,NM,35,85,66,gen,FALSE,PETE V. DOMENICI,REPUBLICAN,FALSE,183442,343487,FALSE,REPUBLICAN
1978,NORTH CAROLINA,NC,37,56,47,gen,FALSE,JESSE HELMS,REPUBLICAN,FALSE,619151,1135814,FALSE,REPUBLICAN
1978,NORTH CAROLINA,NC,37,56,47,gen,FALSE,JOHN RANDOLPH INGRAM,DEMOCRAT,FALSE,516663,1135814,FALSE,DEMOCRAT
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,ROBERT B. KAMM,REPUBLICAN,FALSE,247857,754264,FALSE,REPUBLICAN
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,GLENN E. HAGER,INDEPENDENT,FALSE,3875,754264,FALSE,OTHER
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,PAUL EDWARD TRENT,INDEPENDENT,FALSE,3015,754264,FALSE,OTHER
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,RICHARD KING CARTER,INDEPENDENT,FALSE,2209,754264,FALSE,OTHER
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,DAVID LYLE BOREN,DEMOCRAT,FALSE,493953,754264,FALSE,DEMOCRAT
1978,OKLAHOMA,OK,40,73,53,gen,FALSE,RILEY DONICA,INDEPENDENT,FALSE,3355,754264,FALSE,OTHER
1978,OREGON,OR,41,92,72,gen,FALSE,NA,NA,TRUE,737,892518,FALSE,OTHER
1978,OREGON,OR,41,92,72,gen,FALSE,MARK HATFIELD,REPUBLICAN,FALSE,550165,892518,FALSE,REPUBLICAN
1978,OREGON,OR,41,92,72,gen,FALSE,VERN COOK,DEMOCRAT,FALSE,341616,892518,FALSE,DEMOCRAT
1978,RHODE ISLAND,RI,44,15,5,gen,FALSE,CLAIBORNE PELL,DEMOCRAT,FALSE,229557,305618,FALSE,DEMOCRAT
1978,RHODE ISLAND,RI,44,15,5,gen,FALSE,JAMES G. REYONLDS,REPUBLICAN,FALSE,76061,305618,FALSE,REPUBLICAN
1978,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,STROM THURMOND,REPUBLICAN,FALSE,351917,632063,FALSE,REPUBLICAN
1978,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,CHARLES D. RAVENEL,DEMOCRAT,FALSE,280146,632063,FALSE,DEMOCRAT
1978,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,DON BARNETT,DEMOCRAT,FALSE,84767,255599,FALSE,DEMOCRAT
1978,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,LARRY PRESSLER,REPUBLICAN,FALSE,170832,255599,FALSE,REPUBLICAN
1978,TENNESSEE,TN,47,62,54,gen,FALSE,HOWARD H. BAKER,REPUBLICAN,FALSE,642644,1157094,FALSE,REPUBLICAN
1978,TENNESSEE,TN,47,62,54,gen,FALSE,THOMAS J. ANDERSON,INDEPENDENT,FALSE,45908,1157094,FALSE,OTHER
1978,TENNESSEE,TN,47,62,54,gen,FALSE,JANE ESKIND,DEMOCRAT,FALSE,466228,1157094,FALSE,DEMOCRAT
1978,TENNESSEE,TN,47,62,54,gen,FALSE,NA,NA,TRUE,71,1157094,FALSE,OTHER
1978,TENNESSEE,TN,47,62,54,gen,FALSE,FERN LUCIUS KEASLER,INDEPENDENT,FALSE,2243,1157094,FALSE,OTHER
1978,TEXAS,TX,48,74,49,gen,FALSE,MIGUEL PENDAS,SOCIALIST WORKERS,FALSE,4018,2312540,FALSE,OTHER
1978,TEXAS,TX,48,74,49,gen,FALSE,ROBERT KRUEGER,DEMOCRAT,FALSE,1139149,2312540,FALSE,DEMOCRAT
1978,TEXAS,TX,48,74,49,gen,FALSE,JOHN G. TOWER,REPUBLICAN,FALSE,1151376,2312540,FALSE,REPUBLICAN
1978,TEXAS,TX,48,74,49,gen,FALSE,OTHER,,FALSE,128,2312540,FALSE,OTHER
1978,TEXAS,TX,48,74,49,gen,FALSE,LUIS A. DIAZ DE LOEN,LA RAZA UNIDA,FALSE,17869,2312540,FALSE,OTHER
1978,VIRGINIA,VA,51,54,40,gen,FALSE,ANDREW P. MILLER,DEMOCRAT,FALSE,608511,1222256,FALSE,DEMOCRAT
1978,VIRGINIA,VA,51,54,40,gen,FALSE,JOHN WILLIAM WARNER,REPUBLICAN,FALSE,613232,1222256,FALSE,REPUBLICAN
1978,VIRGINIA,VA,51,54,40,gen,FALSE,NA,NA,TRUE,513,1222256,FALSE,OTHER
1978,WEST VIRGINIA,WV,54,55,56,gen,FALSE,ARCH A. MOORE JR. ,REPUBLICAN,FALSE,244317,493351,FALSE,REPUBLICAN
1978,WEST VIRGINIA,WV,54,55,56,gen,FALSE,JENNINGS RANDOLPH,DEMOCRAT,FALSE,249034,493351,FALSE,DEMOCRAT
1978,WYOMING,WY,56,83,68,gen,FALSE,RAYMOND B. WHITAKER,DEMOCRAT,FALSE,82908,133364,FALSE,DEMOCRAT
1978,WYOMING,WY,56,83,68,gen,FALSE,ALAN KOOI SIMPSON,REPUBLICAN,FALSE,50456,133364,FALSE,REPUBLICAN
1980,ALABAMA,AL,1,63,41,gen,FALSE,JIM FOLSOM JR.,DEMOCRAT,FALSE,610175,1296757,FALSE,DEMOCRAT
1980,ALABAMA,AL,1,63,41,gen,FALSE,JEREMIAH DENTON,REPUBLICAN,FALSE,650362,1296757,FALSE,REPUBLICAN
1980,ALABAMA,AL,1,63,41,gen,FALSE,SALLIE M. HADNOTT,NATIONAL DEMOCRATIC PARTY OF ALABAMA,FALSE,2973,1296757,FALSE,OTHER
1980,ALABAMA,AL,1,63,41,gen,FALSE,WILLIAM A. CREW,LIBERTARIAN,FALSE,13098,1296757,FALSE,LIBERTARIAN
1980,ALABAMA,AL,1,63,41,gen,FALSE,MICHAEL R.A. ERDEY,CONSERVATIVE,FALSE,15989,1296757,FALSE,OTHER
1980,ALABAMA,AL,1,63,41,gen,FALSE,JIM PARTAIN,STATESMAN,FALSE,2649,1296757,FALSE,OTHER
1980,ALABAMA,AL,1,63,41,gen,FALSE,MOHAMMED OLIVER,SOCIALIST WORKERS,FALSE,1511,1296757,FALSE,OTHER
1980,ALASKA,AK,2,94,81,gen,FALSE,CLARK S. GRUENING,DEMOCRAT,FALSE,72007,156762,FALSE,DEMOCRAT
1980,ALASKA,AK,2,94,81,gen,FALSE,NA,NA,TRUE,596,156762,FALSE,OTHER
1980,ALASKA,AK,2,94,81,gen,FALSE,FRANK H. MURKOWSKI,REPUBLICAN,FALSE,84159,156762,FALSE,REPUBLICAN
1980,ARIZONA,AZ,4,86,61,gen,FALSE,NA,NA,TRUE,13,874238,FALSE,OTHER
1980,ARIZONA,AZ,4,86,61,gen,FALSE,JOSEFINA OTERO,SOCIALIST WORKERS,FALSE,3266,874238,FALSE,OTHER
1980,ARIZONA,AZ,4,86,61,gen,FALSE,BARRY GOLDWATER,REPUBLICAN,FALSE,432371,874238,FALSE,REPUBLICAN
1980,ARIZONA,AZ,4,86,61,gen,FALSE,FRED R. ESSER,LIBERTARIAN,FALSE,12008,874238,FALSE,LIBERTARIAN
1980,ARIZONA,AZ,4,86,61,gen,FALSE,LORENZO TORREZ,PEOPLE BEFORE PROFITS,FALSE,3608,874238,FALSE,OTHER
1980,ARIZONA,AZ,4,86,61,gen,FALSE,BILL SCHULZ,DEMOCRAT,FALSE,422972,874238,FALSE,DEMOCRAT
1980,ARKANSAS,AR,5,71,42,gen,FALSE,NA,NA,TRUE,331,808812,FALSE,OTHER
1980,ARKANSAS,AR,5,71,42,gen,FALSE,DALE BUMPERS,DEMOCRAT,FALSE,477905,808812,FALSE,DEMOCRAT
1980,ARKANSAS,AR,5,71,42,gen,FALSE,BILL CLARK,REPUBLICAN,FALSE,330576,808812,FALSE,REPUBLICAN
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,PAUL GANN,REPUBLICAN,FALSE,3091671,8324012,FALSE,REPUBLICAN
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,JAMES C. (JIM) GRIFFIN,AMERICAN INDEPENDENT,FALSE,129573,8324012,FALSE,OTHER
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,DAVID WALD,PEACE AND FREEDOM,FALSE,196260,8324012,FALSE,OTHER
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,DAVID BERGLAND,LIBERTARIAN,FALSE,202410,8324012,FALSE,LIBERTARIAN
1980,CALIFORNIA,CA,6,93,71,gen,FALSE,ALAN CRANSTON,DEMOCRAT,FALSE,4704098,8324012,FALSE,DEMOCRAT
1980,COLORADO,CO,8,84,62,gen,FALSE,EARL HIGGERSON,STATESMAN,FALSE,7265,1173142,FALSE,OTHER
1980,COLORADO,CO,8,84,62,gen,FALSE,HENRY JOHN OLSHAW,UNAFFILIATED-AMERICAN,FALSE,4081,1173142,FALSE,OTHER
1980,COLORADO,CO,8,84,62,gen,FALSE,GARY HART,DEMOCRAT,FALSE,590501,1173142,FALSE,DEMOCRAT
1980,COLORADO,CO,8,84,62,gen,FALSE,MARY ESTILL BUCHANAN,REPUBLICAN,FALSE,571295,1173142,FALSE,REPUBLICAN
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,NA,NA,TRUE,114,1356075,FALSE,OTHER
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,LOUIS ZEMEL,CITIZENS,FALSE,4772,1356075,FALSE,OTHER
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,CHRISTOPHER J. DODD,DEMOCRAT,FALSE,763969,1356075,FALSE,DEMOCRAT
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,GERARD G. BRENNAN,LIBERTARIAN,FALSE,5336,1356075,FALSE,LIBERTARIAN
1980,CONNECTICUT,CT,9,16,1,gen,FALSE,JAMES L. BUCKLEY,REPUBLICAN,FALSE,581884,1356075,FALSE,REPUBLICAN
1980,FLORIDA,FL,12,59,43,gen,FALSE,NA,NA,TRUE,159,3528028,FALSE,OTHER
1980,FLORIDA,FL,12,59,43,gen,FALSE,BILL GUNTER,DEMOCRAT,FALSE,1705409,3528028,FALSE,DEMOCRAT
1980,FLORIDA,FL,12,59,43,gen,FALSE,PAULA HAWKINS,REPUBLICAN,FALSE,1822460,3528028,FALSE,REPUBLICAN
1980,GEORGIA,GA,13,58,44,gen,FALSE,HERMAN E. TALMADGE,DEMOCRAT,FALSE,776143,1579829,FALSE,DEMOCRAT
1980,GEORGIA,GA,13,58,44,gen,FALSE,MACK MATTINGLY,REPUBLICAN,FALSE,803686,1579829,FALSE,REPUBLICAN
1980,HAWAII,HI,15,95,82,gen,FALSE,BUD SHASTEEN,LIBERTARIAN,FALSE,10453,288006,FALSE,LIBERTARIAN
1980,HAWAII,HI,15,95,82,gen,FALSE,DANIEL K. INOUYE,DEMOCRAT,FALSE,224485,288006,FALSE,DEMOCRAT
1980,HAWAII,HI,15,95,82,gen,FALSE,COOPER BROWN,REPUBLICAN,FALSE,53068,288006,FALSE,REPUBLICAN
1980,IDAHO,ID,16,82,63,gen,FALSE,STEVE SYMMS,REPUBLICAN,FALSE,218701,439647,FALSE,REPUBLICAN
1980,IDAHO,ID,16,82,63,gen,FALSE,FRANK CHURCH,DEMOCRAT,FALSE,214439,439647,FALSE,DEMOCRAT
1980,IDAHO,ID,16,82,63,gen,FALSE,LARRY FULLMER,LIBERTARIAN,FALSE,6507,439647,FALSE,LIBERTARIAN
1980,ILLINOIS,IL,17,33,21,gen,FALSE,DAVID C. O'NEAL,REPUBLICAN,FALSE,1946296,4580029,FALSE,REPUBLICAN
1980,ILLINOIS,IL,17,33,21,gen,FALSE,ALAN J. DIXON,DEMOCRAT,FALSE,2565302,4580029,FALSE,DEMOCRAT
1980,ILLINOIS,IL,17,33,21,gen,FALSE,SIDNEY LENS,CITIZENS,FALSE,19213,4580029,FALSE,OTHER
1980,ILLINOIS,IL,17,33,21,gen,FALSE,BRUCE GREEN,LIBERTARIAN,FALSE,29328,4580029,FALSE,LIBERTARIAN
1980,ILLINOIS,IL,17,33,21,gen,FALSE,MICHAEL SORIANO,WORKERS WORLD,FALSE,5626,4580029,FALSE,OTHER
1980,ILLINOIS,IL,17,33,21,gen,FALSE,NA,NA,TRUE,96,4580029,FALSE,OTHER
1980,ILLINOIS,IL,17,33,21,gen,FALSE,CHARLES F. WILSON,COMMUNIST,FALSE,11453,4580029,FALSE,OTHER
1980,ILLINOIS,IL,17,33,21,gen,FALSE,BURTON LEE ARTZ,SOCIALIST WORKERS,FALSE,2715,4580029,FALSE,OTHER
1980,INDIANA,IN,18,32,22,gen,FALSE,BIRCH BAYH,DEMOCRAT,FALSE,1015962,2198376,FALSE,DEMOCRAT
1980,INDIANA,IN,18,32,22,gen,FALSE,DAN QUAYLE,REPUBLICAN,FALSE,1182414,2198376,FALSE,REPUBLICAN
1980,IOWA,IA,19,42,31,gen,FALSE,CHARLES E. GRASSLEY,REPUBLICAN,FALSE,683014,1276986,FALSE,REPUBLICAN
1980,IOWA,IA,19,42,31,gen,FALSE,GARRY DE YOUNG,BY PETITION,FALSE,5858,1276986,FALSE,OTHER
1980,IOWA,IA,19,42,31,gen,FALSE,JOHN INGRAM HENDERSON,BY PETITION,FALSE,2336,1276986,FALSE,OTHER
1980,IOWA,IA,19,42,31,gen,FALSE,ROBERT V. HENGERER,LIBERTARIAN,FALSE,4233,1276986,FALSE,LIBERTARIAN
1980,IOWA,IA,19,42,31,gen,FALSE,JOHN CULVER,DEMOCRAT,FALSE,581545,1276986,FALSE,DEMOCRAT
1980,KANSAS,KS,20,47,32,gen,FALSE,BOB DOLE,REPUBLICAN,FALSE,598686,938957,FALSE,REPUBLICAN
1980,KANSAS,KS,20,47,32,gen,FALSE,JOHN SIMPSON,DEMOCRAT,FALSE,340271,938957,FALSE,DEMOCRAT
1980,KENTUCKY,KY,21,61,51,gen,FALSE,WENDELL H. FORD,DEMOCRAT,FALSE,720891,1106920,FALSE,DEMOCRAT
1980,KENTUCKY,KY,21,61,51,gen,FALSE,MARY LOUISE FOUST,REPUBLICAN,FALSE,386029,1106920,FALSE,REPUBLICAN
1980,LOUISIANA,LA,22,72,45,gen,FALSE,NAOMI BRACEY,NO PARTY,FALSE,6374,841013,FALSE,OTHER
1980,LOUISIANA,LA,22,72,45,gen,FALSE,LOUIS WOODY JENKINS,DEMOCRAT,FALSE,325922,841013,FALSE,DEMOCRAT
1980,LOUISIANA,LA,22,72,45,gen,FALSE,RUSSELL B. LONG,DEMOCRAT,FALSE,484770,841013,FALSE,DEMOCRAT
1980,LOUISIANA,LA,22,72,45,gen,FALSE,JERRY C. BARDWELL,REPUBLICAN,FALSE,13739,841013,FALSE,REPUBLICAN
1980,LOUISIANA,LA,22,72,45,gen,FALSE,ROBERT MAX ROSS,REPUBLICAN,FALSE,10208,841013,FALSE,REPUBLICAN
1980,MARYLAND,MD,24,52,52,gen,FALSE,CHARLES MCC. MATHIAS JR. ,REPUBLICAN,FALSE,850970,1286088,FALSE,REPUBLICAN
1980,MARYLAND,MD,24,52,52,gen,FALSE,EDWARD T. CONROY,DEMOCRAT,FALSE,435118,1286088,FALSE,DEMOCRAT
1980,MISSOURI,MO,29,43,34,gen,FALSE,GENE MCNARY,REPUBLICAN,FALSE,985399,2066965,FALSE,REPUBLICAN
1980,MISSOURI,MO,29,43,34,gen,FALSE,THOMAS F. EAGLETON,DEMOCRAT,FALSE,1074859,2066965,FALSE,DEMOCRAT
1980,MISSOURI,MO,29,43,34,gen,FALSE,MARTHA PETTIS,SOCIALIST WORKERS,FALSE,6707,2066965,FALSE,OTHER
1980,NEVADA,NV,32,88,65,gen,FALSE,ALLEN HACKER,LIBERTARIAN,FALSE,6920,243273,FALSE,LIBERTARIAN
1980,NEVADA,NV,32,88,65,gen,FALSE,PAUL LAXALT,REPUBLICAN,FALSE,144224,243273,FALSE,REPUBLICAN
1980,NEVADA,NV,32,88,65,gen,FALSE,MARY GOJACK,DEMOCRAT,FALSE,92129,243273,FALSE,DEMOCRAT
1980,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,WARREN RUDMAN,REPUBLICAN,FALSE,195559,375060,FALSE,REPUBLICAN
1980,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,JOHN A. DURKIN,DEMOCRAT,FALSE,179455,375060,FALSE,DEMOCRAT
1980,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,NA,NA,TRUE,46,375060,FALSE,OTHER
1980,NEW YORK,NY,36,21,13,gen,FALSE,RICHARD SAVADEL,FREE LIBERTARIAN,FALSE,21465,6014914,FALSE,OTHER
1980,NEW YORK,NY,36,21,13,gen,FALSE,THOMAS SOTO,WORKERS WORLD,FALSE,3643,6014914,FALSE,OTHER
1980,NEW YORK,NY,36,21,13,gen,FALSE,ALFONSE M. D'AMATO,REPUBLICAN,FALSE,2272082,6014914,FALSE,REPUBLICAN
1980,NEW YORK,NY,36,21,13,gen,FALSE,ALFONSE M. D'AMATO,RIGHT TO LIFE,FALSE,152470,6014914,FALSE,OTHER
1980,NEW YORK,NY,36,21,13,gen,FALSE,ALFONSE M. D'AMATO,CONSERVATIVE,FALSE,275100,6014914,FALSE,OTHER
1980,NEW YORK,NY,36,21,13,gen,FALSE,NA,NA,TRUE,73,6014914,FALSE,OTHER
1980,NEW YORK,NY,36,21,13,gen,FALSE,WILLIAM R. SCOTT,COMMUNIST,FALSE,4161,6014914,FALSE,OTHER
1980,NEW YORK,NY,36,21,13,gen,FALSE,VICTOR A. NIETO,SOCIALIST WORKERS,FALSE,2715,6014914,FALSE,OTHER
1980,NEW YORK,NY,36,21,13,gen,FALSE,ELIZABETH HOLTZMAN,DEMOCRAT,FALSE,2618661,6014914,FALSE,DEMOCRAT
1980,NEW YORK,NY,36,21,13,gen,FALSE,JACOB K. JAVITS,LIBERAL,FALSE,664544,6014914,FALSE,OTHER
1980,NORTH CAROLINA,NC,37,56,47,gen,FALSE,F. W. (RICK) PASOTTO,LIBERTARIAN,FALSE,7602,1797665,FALSE,LIBERTARIAN
1980,NORTH CAROLINA,NC,37,56,47,gen,FALSE,ROBERT MORGAN,DEMOCRAT,FALSE,887653,1797665,FALSE,DEMOCRAT
1980,NORTH CAROLINA,NC,37,56,47,gen,FALSE,JOHN P. EAST,REPUBLICAN,FALSE,898064,1797665,FALSE,REPUBLICAN
1980,NORTH CAROLINA,NC,37,56,47,gen,FALSE,REBECCA FINCH,SOCIALIST WORKERS,FALSE,4346,1797665,FALSE,OTHER
1980,OHIO,OH,39,31,24,gen,FALSE,JAMES E. BETTS,REPUBLICAN,FALSE,1137695,4027303,FALSE,REPUBLICAN
1980,OHIO,OH,39,31,24,gen,FALSE,JOHN E. POWERS,INDEPENDENT,FALSE,76412,4027303,FALSE,OTHER
1980,OHIO,OH,39,31,24,gen,FALSE,JOHN GLENN,DEMOCRAT,FALSE,2770786,4027303,FALSE,DEMOCRAT
1980,OHIO,OH,39,31,24,gen,FALSE,NA,NA,TRUE,42410,4027303,FALSE,OTHER
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,ROBERT MURPHY,LIBERTARIAN,FALSE,9757,1098294,FALSE,LIBERTARIAN
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,DON NICKLES,REPUBLICAN,FALSE,587252,1098294,FALSE,REPUBLICAN
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,CHARLES NESBITT,INDEPENDENT,FALSE,21179,1098294,FALSE,OTHER
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,PAUL E. TRENT,INDEPENDENT,FALSE,1823,1098294,FALSE,OTHER
1980,OKLAHOMA,OK,40,73,53,gen,FALSE,ANDY COATS,DEMOCRAT,FALSE,478283,1098294,FALSE,DEMOCRAT
1980,OREGON,OR,41,92,72,gen,FALSE,TED KULONGOSKI,DEMOCRAT,FALSE,501963,1140494,FALSE,DEMOCRAT
1980,OREGON,OR,41,92,72,gen,FALSE,BOB PACKWOOD,REPUBLICAN,FALSE,594290,1140494,FALSE,REPUBLICAN
1980,OREGON,OR,41,92,72,gen,FALSE,NA,NA,TRUE,555,1140494,FALSE,OTHER
1980,OREGON,OR,41,92,72,gen,FALSE,TONIE NATHAN,LIBERTARIAN,FALSE,43686,1140494,FALSE,LIBERTARIAN
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,PETE FLAHERTY,DEMOCRAT,FALSE,2122391,4418042,FALSE,DEMOCRAT
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,LINDA MOHRBACHER,SOCIALIST WORKERS,FALSE,27229,4418042,FALSE,OTHER
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,LEE FRISSELL,CITIZENS,FALSE,16089,4418042,FALSE,OTHER
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,ARLEN SPECTER,REPUBLICAN,FALSE,2230404,4418042,FALSE,REPUBLICAN
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,FRANK KINCES,COMMUNIST,FALSE,3334,4418042,FALSE,OTHER
1980,PENNSYLVANIA,PA,42,23,14,gen,FALSE,DAVID K. WALTER,LIBERTARIAN,FALSE,18595,4418042,FALSE,LIBERTARIAN
1980,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,MARSHALL MAYS,REPUBLICAN,FALSE,257946,870500,FALSE,REPUBLICAN
1980,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,ERNEST FRITZ HOLLINGS,DEMOCRAT,FALSE,612554,870500,FALSE,DEMOCRAT
1980,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,JAMES ABDNOR,REPUBLICAN,FALSE,190594,327478,FALSE,REPUBLICAN
